NAME,ID,Total_Amount,,
Nickie,4.55E+16,8736,,
Binny,5.25E+16,2493,,
Tarra,5.09E+16,1289,,
Nyssa,4.78E+16,8288,,
Glenda,5.02E+16,1941,,
Janenna,4.50E+16,7569,,
Emma,5.34E+16,4811,,
Malina,4.87E+16,4476,,
Kimmy,5.95E+16,2102,,
Candy,4.15E+16,7651,,
Aaren,5.81E+16,7049,,
Ana,5.57E+16,5017,,
Karolina,5.00E+16,2308,,
Fredericka,4.38E+16,7937,,
Nita,4.87E+16,5526,,
Nonnah,6.17E+16,7952,,
Shannah,5.03E+16,1503,,
Charissa,6.51E+16,2682,,
Linet,5.71E+16,2890,,
Monika,5.33E+16,9251,,
Sybille,4.79E+16,7486,,
Maurene,6.01E+16,5227,,
Annaliese,6.92E+16,8592,,
Lila,5.31E+16,3438,,
Laurene,5.62E+16,2361,,
Sibella,6.15E+16,5551,,
Ronna,6.67E+16,2198,,
Jacquetta,6.27E+16,1386,,
Mariele,4.78E+16,1015,,
Madelle,5.96E+16,9376,,
Kylynn,4.26E+16,8931,,
Courtnay,6.24E+16,8433,,
Verla,6.94E+16,2297,,
Anica,6.15E+16,8189,,
Mara,5.03E+16,5864,,
Alyda,4.46E+16,3057,,
Ulrike,6.39E+16,2380,,
Gretal,5.00E+16,6883,,
Claresta,6.73E+16,9614,,
Siana,4.74E+16,5977,,
Renae,6.04E+16,3400,,
Amara,6.44E+16,2435,,
Althea,5.56E+16,9549,,
Lorne,5.67E+16,9663,,
Isa,6.62E+16,6846,,
Stephanie,4.05E+16,6900,,
Fredericka,6.94E+16,5908,,
Sharai,5.68E+16,7145,,
Nataline,4.69E+16,2893,,
Consuela,6.40E+16,7298,,
Elbertina,4.76E+16,5659,,
Julieta,5.59E+16,8053,,
Norine,6.22E+16,4368,,
Mariele,6.53E+16,3149,,
Morganica,6.99E+16,7115,,
Nonnah,6.64E+16,5463,,
Natka,5.81E+16,6968,,
Kirstin,6.67E+16,7788,,
Rosabelle,5.94E+16,7399,,
Kalina,6.81E+16,4854,,
Tonia,6.52E+16,3733,,
Pearline,5.19E+16,9625,,
Clo,4.88E+16,7832,,
Candy,4.11E+16,4253,,
Mahalia,5.28E+16,5149,,
Rosaline,6.63E+16,1298,,
Tonia,6.45E+16,6296,,
Sandie,5.69E+16,2631,,
Ilse,6.00E+16,1631,,
Constance,6.00E+16,2576,,
Adriana,5.42E+16,4233,,
Alex,4.61E+16,1337,,
Di,4.07E+16,1992,,
Cherrita,6.66E+16,1703,,
Janey,6.08E+16,9063,,
Annaliese,5.86E+16,5897,,
Nonnah,6.67E+16,9465,,
Selia,5.68E+16,5804,,
Christal,4.46E+16,5288,,
Elora,6.39E+16,1053,,
Penelopa,4.02E+16,3420,,
Rivalee,6.89E+16,2107,,
Pamella,6.86E+16,4712,,
Emma,6.27E+16,2352,,
Lolita,4.18E+16,3742,,
Marguerite,5.80E+16,1171,,
Alleen,5.47E+16,9760,,
Letizia,4.64E+16,4763,,
Ardys,5.26E+16,2376,,
Ileana,5.84E+16,3004,,
Tierney,4.03E+16,5037,,
Aurelie,6.72E+16,6636,,
Chloris,4.36E+16,7240,,
Deloria,5.86E+16,6494,,
Juliane,4.20E+16,7903,,
Anestassia,4.35E+16,3480,,
Tressa,4.39E+16,1445,,
Miquela,6.47E+16,7050,,
Emmey,6.76E+16,9516,,
Darlleen,5.01E+16,1581,,
Belva,6.30E+16,1231,,
Jaime,5.21E+16,8149,,
Halette,4.98E+16,5930,,
Ada,4.99E+16,5497,,
Ebonee,5.88E+16,1398,,
Kimmy,5.63E+16,2877,,
Raquela,4.09E+16,6119,,
Nananne,5.73E+16,4828,,
Marita,6.26E+16,6643,,
Kore,4.99E+16,3245,,
Arlena,4.24E+16,2477,,
Kore,4.62E+16,9607,,
Kerrin,6.76E+16,9823,,
Agathe,4.83E+16,5442,,
Livvyy,4.66E+16,4559,,
Lolita,6.13E+16,4343,,
Marnia,6.34E+16,5612,,
Dode,5.47E+16,8504,,
Renie,6.92E+16,4612,,
Daphne,4.18E+16,9693,,
Glynnis,5.51E+16,4238,,
Jenda,4.95E+16,8290,,
Aili,6.04E+16,6373,,
Aurelie,4.19E+16,6488,,
Catrina,6.45E+16,2255,,
Meriel,6.09E+16,2079,,
Carmela,6.96E+16,9014,,
Maisey,5.56E+16,1197,,
Christy,5.09E+16,7463,,
Deane,6.01E+16,5829,,
Lynnea,6.59E+16,4750,,
Livvyy,6.27E+16,3423,,
Iseabal,5.46E+16,3805,,
Livvyy,4.72E+16,9291,,
Jean,6.29E+16,6853,,
Christy,6.30E+16,2203,,
Theodora,4.78E+16,3912,,
Krystle,5.86E+16,5992,,
Tamqrah,5.12E+16,2685,,
Evita,6.94E+16,2719,,
Nonnah,6.17E+16,2672,,
Tobe,4.63E+16,6667,,
Maryellen,5.17E+16,6051,,
Beverley,6.55E+16,9009,,
Iseabal,5.23E+16,9968,,
Lesly,6.15E+16,1976,,
Desirae,4.40E+16,6403,,
Corene,4.30E+16,1857,,
Edyth,5.27E+16,2815,,
Willetta,6.86E+16,5113,,
Mary,6.31E+16,8714,,
June,4.59E+16,9328,,
Felice,4.52E+16,4297,,
Marleah,4.87E+16,4348,,
Deane,6.74E+16,1206,,
Jacquetta,6.49E+16,5652,,
Liana,4.73E+16,9727,,
Leona,5.07E+16,7419,,
Hallie,5.04E+16,8399,,
Allis,6.15E+16,4118,,
Deedee,5.58E+16,3222,,
Ileana,4.44E+16,2591,,
Frieda,6.22E+16,5370,,
Lorie,4.54E+16,1397,,
Penelopa,5.54E+16,6171,,
Nananne,4.39E+16,4698,,
Zondra,6.85E+16,8550,,
Gale,5.55E+16,2184,,
Cristine,6.65E+16,6728,,
Lucy,6.66E+16,6466,,
Maye,5.05E+16,8769,,
Tina,5.20E+16,7375,,
Di,6.29E+16,9024,,
Fernande,5.44E+16,1195,,
Bernie,4.17E+16,2391,,
Selma,6.86E+16,8826,,
Deloria,4.90E+16,8712,,
Brandise,4.37E+16,8475,,
Orelia,4.27E+16,3869,,
Celene,5.99E+16,7257,,
Violet,6.63E+16,3891,,
Althea,4.04E+16,6473,,
Julieta,4.98E+16,7840,,
Ardeen,5.71E+16,7217,,
Merrie,4.57E+16,1440,,
Sherrie,5.30E+16,5860,,
Violet,4.26E+16,9112,,
Corene,4.03E+16,6411,,
Livvyy,4.88E+16,1423,,
Alia,5.88E+16,8556,,
Valli,6.08E+16,4850,,
Clo,6.87E+16,3254,,
Hallie,6.50E+16,4764,,
Katleen,4.92E+16,5836,,
Lanna,6.93E+16,7142,,
Sallie,4.91E+16,3002,,
Sadie,5.13E+16,2456,,
Molli,6.98E+16,6727,,
Frances,4.06E+16,9292,,
Nyssa,6.72E+16,4256,,
Emilia,4.14E+16,2596,,
Cyndie,4.88E+16,4263,,
Dorene,5.40E+16,3417,,
Tomasina,6.40E+16,1318,,
Sindee,4.55E+16,6538,,
Marsiella,6.27E+16,8482,,
Roz,5.49E+16,2844,,
Julieta,5.66E+16,3176,,
Sheree,6.47E+16,6384,,
Codie,5.96E+16,8111,,
Donetta,6.67E+16,6497,,
Aili,4.02E+16,2144,,
Coral,4.68E+16,3160,,
Cherilyn,6.97E+16,7011,,
Daune,5.27E+16,2482,,
Aaren,4.98E+16,8047,,
Marti,6.52E+16,8370,,
Adore,5.09E+16,3088,,
Jerry,6.23E+16,2265,,
Myriam,4.48E+16,5737,,
Sara-Ann,4.68E+16,6081,,
Cherilyn,4.39E+16,9031,,
Debee,6.60E+16,2359,,
Halette,6.83E+16,2777,,
Kristan,5.32E+16,5545,,
Paule,4.35E+16,2954,,
Korrie,5.03E+16,4831,,
Kaia,4.00E+16,4303,,
Tomasina,6.73E+16,8672,,
Mariele,4.14E+16,7994,,
Nikki,6.54E+16,2976,,
Ezmeralda,5.53E+16,3649,,
Nerta,5.53E+16,2880,,
Brynna,5.67E+16,8700,,
Alia,6.22E+16,5649,,
Max,5.61E+16,2753,,
Wendi,6.31E+16,4605,,
Blinni,4.46E+16,8441,,
Vivia,4.48E+16,5361,,
Maryellen,6.27E+16,1844,,
Joane,5.42E+16,9229,,
Bernardine,6.58E+16,6843,,
Gabi,5.98E+16,3956,,
Teriann,5.86E+16,3507,,
Glynnis,6.88E+16,7259,,
Dyann,4.96E+16,1918,,
Dione,4.58E+16,4649,,
Chere,6.50E+16,2243,,
Aryn,5.50E+16,4074,,
Miquela,4.07E+16,4279,,
Harmonia,6.76E+16,1891,,
Basia,6.35E+16,8127,,
Jessamyn,6.65E+16,1021,,
Adele,5.67E+16,1060,,
Ardeen,4.03E+16,4786,,
Jacenta,5.52E+16,1128,,
Frank,6.41E+16,4371,,
Eolanda,4.37E+16,3995,,
Leontine,5.91E+16,8018,,
Georgetta,4.25E+16,5900,,
Aili,4.59E+16,4353,,
Ardenia,6.78E+16,2938,,
Augustine,6.09E+16,9909,,
Celisse,5.27E+16,7863,,
Elmira,5.91E+16,1646,,
Gale,6.36E+16,7011,,
Sybille,6.06E+16,8766,,
Aigneis,5.06E+16,1739,,
Corry,6.19E+16,1975,,
Taffy,6.62E+16,2907,,
Dianemarie,5.94E+16,3424,,
Oona,4.24E+16,4363,,
Janey,5.11E+16,3942,,
Tani,6.63E+16,2095,,
Robinia,4.53E+16,6677,,
Sara-Ann,6.58E+16,7145,,
Sybille,6.31E+16,2493,,
Gui,4.77E+16,6540,,
Charlena,4.14E+16,7567,,
Emma,6.32E+16,9311,,
Jean,6.74E+16,1079,,
Diena,5.83E+16,9229,,
Vere,6.47E+16,4111,,
Averyl,4.11E+16,3002,,
Marti,4.82E+16,8893,,
Aimil,5.03E+16,8902,,
Joleen,4.40E+16,9031,,
Rhea,5.61E+16,6213,,
Alex,5.02E+16,6155,,
Heddie,5.04E+16,5013,,
Cordi,5.09E+16,9597,,
Josephine,5.04E+16,8182,,
Philis,5.54E+16,9809,,
Lynea,4.60E+16,1653,,
Konstance,4.78E+16,1139,,
Donetta,6.64E+16,6659,,
Delilah,5.77E+16,2225,,
Debee,5.41E+16,6240,,
Arlena,4.88E+16,6406,,
Elena,5.69E+16,2363,,
Shannah,6.53E+16,8975,,
Gertrud,6.20E+16,4913,,
Elyssa,6.80E+16,8264,,
Paulita,4.32E+16,8950,,
Deloria,6.29E+16,9936,,
Jasmina,6.61E+16,6300,,
Lelah,4.51E+16,2646,,
Ilse,5.35E+16,7442,,
Julieta,5.64E+16,6044,,
Berta,4.50E+16,7641,,
Sherrie,5.18E+16,7348,,
Queenie,6.94E+16,8916,,
Nataline,5.81E+16,6241,,
Annabela,4.60E+16,9442,,
Mariele,5.64E+16,1313,,
Jobi,5.25E+16,4285,,
Iseabal,5.48E+16,2415,,
Cristabel,6.88E+16,5463,,
Kial,6.24E+16,5526,,
Althea,5.89E+16,7660,,
Cordi,5.22E+16,9864,,
Barbi,5.53E+16,5258,,
Lynea,5.25E+16,3099,,
Chandra,6.89E+16,9347,,
Leona,4.78E+16,3555,,
Jackie,5.04E+16,1914,,
Gerrie,6.29E+16,7487,,
Ernesta,5.08E+16,6324,,
Dennie,4.64E+16,1493,,
Pierette,4.41E+16,9931,,
Kenna,6.80E+16,8260,,
Kaja,5.41E+16,5622,,
Aryn,6.21E+16,5806,,
Deedee,5.63E+16,8113,,
Verla,5.17E+16,3576,,
Glynnis,4.50E+16,1875,,
Viki,5.17E+16,1930,,
Iseabal,6.77E+16,7043,,
Fidelia,4.23E+16,6705,,
Kylynn,5.30E+16,8839,,
Audrie,5.12E+16,2473,,
Beverley,5.00E+16,6291,,
Adele,4.61E+16,3539,,
Kary,6.01E+16,7296,,
Jenda,6.41E+16,6781,,
Ebonee,6.14E+16,7983,,
Oralee,6.78E+16,9281,,
Moyna,6.64E+16,1247,,
Ana,4.48E+16,7708,,
Selia,5.82E+16,6188,,
Collen,6.29E+16,5638,,
Janeczka,4.97E+16,1382,,
Chickie,6.77E+16,8955,,
Ileana,5.70E+16,9502,,
Juliane,6.77E+16,1355,,
Lila,5.14E+16,2501,,
Vita,5.55E+16,6243,,
Sidoney,4.50E+16,8448,,
Hope,6.12E+16,8018,,
Charmaine,6.43E+16,1010,,
Hermione,4.53E+16,3139,,
Lorie,4.61E+16,3000,,
Paule,5.63E+16,2410,,
Cecile,5.97E+16,3307,,
Valera,5.96E+16,6850,,
Tersina,5.82E+16,7828,,
Deirdre,6.99E+16,6087,,
Susan,4.79E+16,9633,,
Valli,6.56E+16,5969,,
Norine,4.03E+16,8254,,
Edyth,4.73E+16,9048,,
Britte,5.97E+16,3710,,
Arlina,5.95E+16,2947,,
Desirae,6.82E+16,6027,,
Kirstin,5.16E+16,7742,,
Priscilla,4.16E+16,3598,,
Fina,4.50E+16,2329,,
Siana,4.83E+16,5566,,
Marita,4.79E+16,8146,,
Cyndie,4.62E+16,4118,,
Glenda,4.85E+16,5776,,
Rosene,6.91E+16,3488,,
Ethel,6.03E+16,1902,,
Ekaterina,6.37E+16,5565,,
Jolyn,5.36E+16,8647,,
Lita,4.09E+16,4259,,
Jordan,5.69E+16,5650,,
Angelique,4.50E+16,9435,,
Berta,6.42E+16,9572,,
Lynde,5.53E+16,8452,,
Steffane,4.42E+16,2916,,
Aimil,6.34E+16,4991,,
Margette,6.82E+16,1557,,
Fawne,6.80E+16,7295,,
Berta,5.67E+16,9423,,
Kara-Lynn,5.09E+16,9929,,
Antonietta,5.68E+16,4938,,
Dulce,5.10E+16,3855,,
Demetris,5.39E+16,6869,,
Nyssa,6.34E+16,3649,,
Gusty,6.75E+16,1244,,
Dennie,4.24E+16,8305,,
Queenie,4.36E+16,5672,,
Georgetta,6.58E+16,1714,,
Nessie,6.99E+16,4202,,
Clary,6.47E+16,1473,,
Dari,6.38E+16,6316,,
Janis,6.38E+16,8118,,
Lizzie,6.09E+16,5918,,
Frank,6.91E+16,5294,,
Etta,6.36E+16,4801,,
Joleen,5.43E+16,5628,,
Emelina,6.24E+16,4715,,
Marnia,6.08E+16,8785,,
Gretal,4.22E+16,3147,,
Jacquetta,5.18E+16,6213,,
Roslyn,5.19E+16,5980,,
Teddie,6.08E+16,8520,,
Emelina,5.95E+16,1334,,
Gabi,6.41E+16,5389,,
Bertine,4.52E+16,6052,,
Josephine,6.03E+16,3419,,
Lila,4.70E+16,7946,,
Heida,6.00E+16,1843,,
Dale,6.94E+16,5820,,
Leia,6.06E+16,4628,,
Elmira,4.91E+16,5785,,
Tori,5.35E+16,9379,,
Kerrin,5.34E+16,7335,,
Ginnie,5.01E+16,4467,,
Jolyn,5.86E+16,9512,,
Sheelagh,4.28E+16,3777,,
Dulcinea,6.76E+16,2232,,
Malina,5.74E+16,4656,,
Aubrie,5.39E+16,8020,,
Shaine,5.13E+16,4384,,
Leona,6.46E+16,7058,,
Dede,4.13E+16,2689,,
Georgetta,6.70E+16,4959,,
Dania,4.39E+16,9647,,
Lauryn,4.86E+16,7722,,
Amara,5.79E+16,5454,,
Jan,5.73E+16,3785,,
Marylou,6.77E+16,1768,,
Dorothy,5.01E+16,6836,,
Lila,5.76E+16,9433,,
Doro,5.20E+16,8359,,
Millie,5.67E+16,4505,,
Atlanta,5.10E+16,6340,,
Annabela,5.86E+16,3869,,
Britte,6.48E+16,7577,,
Demetris,6.03E+16,7984,,
Jan,5.64E+16,7410,,
Arlena,4.49E+16,4084,,
Thalia,6.06E+16,9568,,
Lynea,5.23E+16,6759,,
Agathe,6.58E+16,5039,,
Jessamyn,4.09E+16,9376,,
Diena,4.21E+16,2204,,
Korrie,4.64E+16,5466,,
Camile,4.70E+16,8720,,
Helena,4.60E+16,8199,,
Jackie,5.15E+16,8981,,
Mariann,6.35E+16,9656,,
Zondra,6.33E+16,4720,,
Elbertina,4.73E+16,6680,,
Nanete,4.82E+16,6349,,
Margalo,4.18E+16,3309,,
Carmela,4.03E+16,7148,,
Lisette,4.11E+16,3182,,
Georgetta,5.81E+16,8484,,
Christy,6.04E+16,3405,,
Sashenka,4.87E+16,7523,,
Mady,4.67E+16,5536,,
Lita,5.76E+16,1223,,
Josephine,4.30E+16,5556,,
Dianemarie,4.64E+16,9167,,
Alexine,6.96E+16,3730,,
Hannis,6.15E+16,4918,,
Claresta,4.01E+16,5867,,
Karena,4.61E+16,4262,,
Shaylyn,4.81E+16,2115,,
Catharine,6.36E+16,9806,,
Joane,4.07E+16,8470,,
Ruthe,4.97E+16,1520,,
Patricia,5.28E+16,2654,,
Babita,5.28E+16,7201,,
Lauryn,6.47E+16,8467,,
Lorie,4.36E+16,5022,,
Basia,6.64E+16,7392,,
Laure,4.43E+16,9025,,
Rochette,5.10E+16,6056,,
Lexine,6.88E+16,4788,,
Dari,5.64E+16,1804,,
Vanessa,6.20E+16,4567,,
Concettina,4.60E+16,5814,,
Coral,6.76E+16,1657,,
Berta,6.29E+16,6719,,
Chrystel,5.23E+16,7026,,
Mureil,5.80E+16,8454,,
Brianna,4.55E+16,8493,,
Cordi,6.62E+16,2350,,
Desirae,6.01E+16,6550,,
Brynna,5.29E+16,5612,,
Sara-Ann,5.51E+16,2637,,
Farrah,5.46E+16,6072,,
Nyssa,5.32E+16,5991,,
Deane,5.30E+16,5335,,
Luci,5.24E+16,2170,,
Elvira,4.14E+16,6928,,
Henriette,5.78E+16,5629,,
Odessa,6.84E+16,9040,,
Judy,5.10E+16,7182,,
Leanna,4.14E+16,3295,,
Lily,4.87E+16,8081,,
Elora,5.04E+16,1575,,
Britte,6.42E+16,9739,,
Malina,5.46E+16,7535,,
Janeczka,4.22E+16,7983,,
Tina,6.63E+16,3860,,
Dode,4.35E+16,7122,,
Cindelyn,4.68E+16,2645,,
Alie,4.74E+16,7727,,
Ulrike,5.85E+16,6217,,
Linet,5.73E+16,8870,,
Leeanne,4.71E+16,5400,,
Kayla,5.96E+16,8587,,
Cherilyn,4.23E+16,2640,,
Calla,5.05E+16,5470,,
Lynde,4.80E+16,3128,,
Elise,6.88E+16,8535,,
Esmeralda,5.18E+16,6415,,
Nadine,5.43E+16,4273,,
Sindee,6.54E+16,7238,,
Leanna,5.27E+16,8235,,
Anestassia,5.73E+16,1740,,
Bertine,5.25E+16,2381,,
Gabi,4.82E+16,9202,,
Fayre,5.94E+16,2222,,
Cristabel,5.53E+16,1096,,
Sam,6.91E+16,6533,,
Layla,4.67E+16,1100,,
Rhea,6.63E+16,1876,,
Lorne,6.43E+16,5500,,
Hettie,5.36E+16,8717,,
Max,4.46E+16,6423,,
Hollie,5.56E+16,3047,,
Britte,6.80E+16,3586,,
Ana,4.38E+16,1481,,
Gisela,4.09E+16,1915,,
Mallory,4.42E+16,8559,,
Romona,6.63E+16,4470,,
Sean,4.63E+16,4326,,
Cecile,5.33E+16,5678,,
Fawne,4.10E+16,4377,,
Sophia,6.53E+16,3431,,
Carolina,6.28E+16,8556,,
Rayna,6.21E+16,7268,,
Jessamyn,4.01E+16,4631,,
Emilia,5.34E+16,7228,,
Aubrie,4.92E+16,5391,,
Diena,4.04E+16,7503,,
Farrah,4.56E+16,2736,,
Sean,6.40E+16,9379,,
Joceline,4.96E+16,7697,,
Kylynn,6.07E+16,5997,,
Krystle,5.92E+16,9079,,
Reeba,5.72E+16,7840,,
Rhoda,4.04E+16,9859,,
Blinni,5.78E+16,1185,,
Madalyn,4.18E+16,3036,,
Cyb,5.80E+16,1555,,
Tonia,4.19E+16,6666,,
Jordan,6.64E+16,2366,,
Aigneis,4.87E+16,3671,,
Courtnay,5.67E+16,1065,,
Oralee,4.28E+16,1809,,
Justinn,5.97E+16,6081,,
Trixi,4.12E+16,1861,,
Latisha,4.74E+16,4617,,
Teddie,4.92E+16,4437,,
Gloria,5.54E+16,8304,,
Kassey,4.45E+16,4751,,
Perry,4.27E+16,3299,,
Florie,6.98E+16,6233,,
Rosabelle,5.26E+16,6992,,
Carmencita,6.93E+16,3773,,
Claresta,5.43E+16,3876,,
Starla,4.04E+16,9010,,
Nyssa,4.19E+16,4847,,
Abbie,4.69E+16,9224,,
Dotty,4.97E+16,1634,,
Annabela,5.73E+16,3141,,
Vere,6.38E+16,7652,,
Cherrita,5.67E+16,1365,,
Ebonee,6.52E+16,6411,,
Blondelle,5.10E+16,6391,,
Fina,5.47E+16,9907,,
Korrie,5.20E+16,8076,,
Michaelina,4.22E+16,8496,,
Winifred,4.20E+16,6269,,
Kamilah,5.94E+16,5833,,
Frances,5.49E+16,7099,,
Daphne,4.84E+16,7659,,
Corry,4.58E+16,2656,,
Rori,5.45E+16,7212,,
Linzy,6.58E+16,8595,,
Codie,5.75E+16,1632,,
Renae,4.16E+16,4319,,
Dyann,4.20E+16,1572,,
Jaime,5.28E+16,3157,,
Micheline,6.28E+16,5973,,
Carolina,5.95E+16,8947,,
Tobe,5.35E+16,6588,,
Steffane,5.05E+16,3052,,
Ebonee,6.97E+16,5389,,
Karolina,6.84E+16,9231,,
Collen,6.56E+16,2769,,
Lorne,6.89E+16,7198,,
Emelina,4.37E+16,8910,,
Clementine,5.63E+16,8434,,
Clo,5.01E+16,3333,,
Genovera,4.69E+16,8273,,
Mariann,5.53E+16,1375,,
Dorothy,6.70E+16,2372,,
Carolina,4.22E+16,8624,,
Charmaine,4.23E+16,3837,,
Claresta,5.94E+16,5364,,
Glynnis,5.73E+16,2464,,
Karina,6.58E+16,8798,,
Sissy,4.28E+16,9532,,
Carilyn,5.37E+16,3761,,
Valeda,5.36E+16,4998,,
Chere,4.91E+16,1493,,
Lauryn,5.68E+16,3241,,
Kellen,6.32E+16,9249,,
Barbi,4.91E+16,9401,,
Luci,5.49E+16,5872,,
Arlina,5.66E+16,8762,,
Rani,6.95E+16,5636,,
Tobe,5.06E+16,6865,,
Britte,5.51E+16,2043,,
Cathyleen,5.42E+16,6243,,
Penelopa,4.87E+16,2119,,
Millie,4.65E+16,6329,,
Neila,5.44E+16,6567,,
Kenna,4.31E+16,3111,,
Margette,4.62E+16,2129,,
Emma,5.96E+16,2245,,
Fanchon,6.38E+16,9249,,
Lulita,6.48E+16,6299,,
Lucille,4.34E+16,9602,,
Amii,5.67E+16,6966,,
Eve,5.74E+16,8813,,
Aimil,6.26E+16,4991,,
Tobe,6.56E+16,8597,,
Christian,4.66E+16,7060,,
Candi,5.26E+16,7430,,
Dorothy,5.21E+16,2253,,
Sharlene,5.32E+16,1274,,
Kelly,6.04E+16,3191,,
Kittie,6.51E+16,8803,,
Marline,5.16E+16,7544,,
Renie,4.40E+16,6627,,
Madalyn,5.21E+16,9390,,
Rochette,5.89E+16,4235,,
Yolane,5.83E+16,3253,,
Lory,6.92E+16,5661,,
Ayn,5.77E+16,8853,,
Beatriz,4.08E+16,7422,,
Iseabal,6.03E+16,5023,,
Carol-Jean,4.32E+16,8079,,
Kamilah,6.39E+16,7429,,
Rozele,4.80E+16,9426,,
Lusa,5.22E+16,7354,,
Britte,5.62E+16,3015,,
Karly,4.13E+16,5538,,
Henriette,6.01E+16,5407,,
Konstance,5.30E+16,5234,,
Lucille,6.70E+16,6235,,
Dari,6.73E+16,4372,,
Ekaterina,4.87E+16,7894,,
Kial,5.16E+16,3535,,
Aurore,4.33E+16,7883,,
Nyssa,4.20E+16,2954,,
Vonny,4.94E+16,1272,,
Taffy,5.06E+16,2987,,
Esmeralda,5.50E+16,7855,,
Yetty,5.07E+16,4808,,
Sue,4.27E+16,5399,,
Eolanda,6.44E+16,4454,,
Sallie,4.25E+16,9013,,
Tiffie,4.76E+16,9582,,
Etta,4.24E+16,2046,,
Sarette,5.47E+16,9613,,
Elise,5.27E+16,6110,,
Kimmy,5.47E+16,1744,,
Chere,6.92E+16,2314,,
Odessa,6.90E+16,1361,,
Alia,4.40E+16,7724,,
Heddie,6.74E+16,6737,,
Konstance,4.07E+16,8385,,
Rosene,6.03E+16,4265,,
Caressa,5.16E+16,8616,,
Libbie,6.50E+16,8116,,
Leanna,6.22E+16,1172,,
Pearline,4.85E+16,3740,,
Lory,4.10E+16,2905,,
Winifred,5.53E+16,2844,,
Judy,5.78E+16,5469,,
Linzy,4.77E+16,2410,,
Perry,5.27E+16,5525,,
Susan,6.88E+16,4541,,
Hannis,4.04E+16,3579,,
Lacie,4.67E+16,1114,,
Eadie,5.45E+16,1550,,
Veda,5.72E+16,3755,,
Pamella,5.46E+16,5800,,
Valeda,6.73E+16,7334,,
Henriette,6.99E+16,6444,,
Allyce,4.76E+16,9956,,
Livvyy,5.14E+16,5324,,
Arabel,6.28E+16,3439,,
Britte,6.59E+16,1954,,
Dulcinea,6.13E+16,6401,,
Linet,4.58E+16,9975,,
Perry,5.33E+16,5310,,
Etta,4.96E+16,9215,,
Siana,5.42E+16,4340,,
Cam,6.46E+16,1163,,
Marika,6.69E+16,2297,,
Madelle,4.80E+16,7577,,
Madelle,4.66E+16,1442,,
Esmeralda,6.75E+16,3738,,
Doro,5.46E+16,6083,,
Marti,5.24E+16,1726,,
Jinny,5.86E+16,2476,,
Kerrin,6.98E+16,3268,,
Minda,6.38E+16,4280,,
Kassey,4.79E+16,3647,,
Tori,6.82E+16,7100,,
Atlanta,5.31E+16,3201,,
Glynnis,6.58E+16,3493,,
Darlleen,6.69E+16,8468,,
Alex,6.29E+16,5012,,
Rosanne,6.78E+16,5185,,
Ira,5.55E+16,5020,,
Fina,6.30E+16,8406,,
Shauna,4.24E+16,7592,,
Sharlene,4.18E+16,9230,,
Brana,5.00E+16,5708,,
Tonia,6.16E+16,7496,,
Riannon,4.59E+16,1845,,
Cyndie,6.43E+16,7135,,
Tarra,4.46E+16,7821,,
Alie,6.43E+16,8401,,
Allyce,5.85E+16,9429,,
Rhoda,5.34E+16,3894,,
Donetta,4.27E+16,2055,,
Nollie,5.40E+16,3939,,
Tierney,6.94E+16,4518,,
Heddie,4.41E+16,4513,,
Ericka,5.94E+16,8693,,
Debee,4.37E+16,7526,,
Lexine,4.03E+16,2816,,
Tybie,5.57E+16,8591,,
Emmey,5.99E+16,8455,,
Mignon,4.29E+16,4823,,
Alex,4.30E+16,6745,,
Gaylene,6.28E+16,3652,,
Ottilie,6.55E+16,7808,,
Courtnay,4.94E+16,5655,,
Jessy,4.03E+16,8052,,
Reeba,5.15E+16,3459,,
Katuscha,4.89E+16,1778,,
Dulce,5.52E+16,5523,,
Ivett,4.77E+16,4173,,
Maridel,6.73E+16,3370,,
Margarette,4.80E+16,9097,,
Shell,4.78E+16,9007,,
Molli,6.10E+16,1707,,
Phylis,4.27E+16,2299,,
Ingrid,5.95E+16,7826,,
Angela,4.08E+16,7335,,
Fanny,4.56E+16,7193,,
Emelina,5.95E+16,1602,,
Keelia,6.69E+16,3073,,
Evita,4.80E+16,7415,,
Collen,4.73E+16,7409,,
Melanie,4.16E+16,5741,,
Dolli,5.42E+16,9992,,
Ricky,5.48E+16,3862,,
Tierney,4.75E+16,1273,,
Anica,6.99E+16,7512,,
Inga,4.66E+16,4398,,
Katleen,5.32E+16,4612,,
Tonia,4.87E+16,8338,,
Lynea,5.19E+16,4838,,
Norine,5.64E+16,4224,,
Clo,6.67E+16,1637,,
Merry,4.63E+16,1407,,
Sybille,5.94E+16,2211,,
Rori,6.27E+16,4698,,
Lulita,4.61E+16,6800,,
Mireielle,6.69E+16,3039,,
Hildegaard,5.88E+16,3553,,
Melanie,6.33E+16,2878,,
Hermione,6.06E+16,9907,,
Kore,6.85E+16,5604,,
Elise,5.30E+16,9412,,
Paule,4.97E+16,9131,,
Blinni,4.15E+16,9075,,
Jacenta,6.93E+16,2253,,
Chrystel,5.84E+16,9338,,
Merrie,4.53E+16,8833,,
Marsiella,4.14E+16,6519,,
Lynnea,4.40E+16,4360,,
Elena,5.01E+16,3974,,
Pierette,5.22E+16,9304,,
Fanchon,5.83E+16,7959,,
Almeta,4.88E+16,7495,,
Georgetta,4.14E+16,5357,,
Mathilda,5.68E+16,9134,,
Maurene,6.46E+16,7000,,
